"key","en","fr","ge","sp","ch","jp"
"socialUI_105_Description_2","碧安卡是一位机械天才，她逐渐爱上了白荆港的平和生活。尽管举止冷淡，但她其实深切关心着当地居民，也是她所信任之人的忠实好友。","xxxx",,,,
"socialUI_106_Description_2","波玛琳是白荆港的传奇猎人，随着年龄老去，她放缓了自己的冒险生涯。尽管身体不如从前，她依然保有火热的性格。","xxxx",,,,
"socialUI_107_Description_2","尽管从事精神领域的艺术，埃普丽尔依然掌握着多种草药与茶的深厚实践知识。她以自己的独特之道待人友善、助人为乐。","xxxx",,,,
"socialUI_108_Description_2","纳西姆是一位鳏夫，同时也是两个女儿的父亲，他把自己的时间都花在制作工艺品和与孩子们一起探索美丽的户外活动上。在闲暇时，他也是一个狂热的游戏玩家。","xxxx",,,,
"socialUI_109_Description_2","安娜-梅是一位才华横溢的雕塑家，她更喜欢宅在家里。尽管和自己的孪生姐姐性格截然相反，她们总是热爱并支持着彼此。","xxxx",,,,
"socialUI_110_Description_2","玫露是一位勤劳的农夫，她把时间都花在了田间劳作和经营蔬菜店上。她还照顾日渐年迈的父母，并在力所能及的时候帮助她的双胞胎妹妹。","xxxx",,,,
"socialUI_111_Description_2","普里斯卡是白荆港的镇长助理。她深刻关心着小镇的福祉，经常为完成任务而奔忙在镇内各处。","xxxx",,,,
"socialUI_112_Description_2","鲍伊是乌利尔的祖父，也是本地的鱼贩。他曾在世界各地冒险，而晚年决定在白荆港安享平静生活。","xxxx",,,,
"socialUI_113_Description_2","安吉是一个被宠坏了的机器人男孩，正在寻找自己的人生之路。他在霓虹城的生活一直都很轻松惬意，因此跳出舒适圈对他而言会是一段艰难的旅程。","xxxx",,,,
"socialUI_114_Description_2","芙蓉是一个住在霓虹城的率性女孩，与自己苛刻的家人保持着复杂的关系。她被赋予了经营好家族咖啡馆的任务。","xxxx",,,,
"socialUI_115_Description_2","在白荆港出售服饰的古怪男子。他对服装设计有着深刻的热忱，还有着制作日式赤鬼面具的爱好。","xxxx",,,,
"socialUI_116_Description_2","尽管并非执业医师，瓦伦蒂娜还是肩负着经营当地诊所的艰巨任务。她沉溺于观看恐怖电影和格斗运动，以缓解这份高难度工作带来的压力。","xxxx",,,,
"socialUI_117_Description_2","碧是一位充满活力的女子，她是6个孩子的慈母，也是丈夫艾姆的爱妻。她每晚都经营着自己的酒吧，也热爱去海滩玩和泡个热水澡。","xxxx",,,,
"socialUI_118_Description_2","一位有着复杂过去的女性机器人。艾琳曾经是一名人类，并且是为了保命而接受机器人改造的少数人之一。她现在经营着牡丹浴场。","xxxx",,,,
"socialUI_119_Description_2","纳杰特一生致力于支持艾琳和澡堂事务。在逃走并来到白荆港开启新生活前，她曾是犯罪组织的一员。","xxxx",,,,
"socialUI_120_Description_2",,"xxxx",,,,
"socialUI_121_Description_2",,"xxxx",,,,
"socialUI_122_Description_2","提里奥是一个长期为自己的目标而苦苦挣扎的年轻人。他现在协助管理奶麦之家，但希望有朝一日能做出一番成就。他喜爱阅读。","xxxx",,,,
"socialUI_123_Description_2","卢修斯是烹饪界著名的美食评论家，他外表善良但内心邪恶。即便性格如此，他对烹饪艺术却非常在意。","xxxx",,,,
"socialUI_124_Description_2","娜比哈年轻时上过真人秀节目，她曾一度过着衣着华丽、派对不断的豪奢生活。她决定搬道白荆港来亲近自然。","xxxx",,,,
"socialUI_125_Description_2",,"xxxx",,,,
"socialUI_126_Description_2",,"xxxx",,,,
"socialUI_127_Description_2",,"xxxx",,,,
"socialUI_128_Description_2","科亚是一名才华横溢的厨师，和你一样，在文森特·卡斯托大厨的指导下成长。他在霓虹城经营自己的餐厅，希望能突破美味的极限。","xxxx",,,,
"socialUI_129_Description_2","卡米尔是一名才华横溢的厨师，和你一样，在文森特·卡斯托大厨的指导下成长。她在霓虹城经营自己的餐厅，希望能突破美味的极限。","xxxx",,,,
"socialUI_130_Description_2","文森特·卡斯托是享誉世界的厨师，也是红杉馆的前主人。他在自己的职业生涯中培养了许多年轻厨师，并以通过美食来帮助社区而闻名。","xxxx",,,,
"socialUI_131_Description_2","奥托·坎顿是一位严厉的厨师，经营着霓虹城的顶级餐厅。作为你的前任老板，他一度为了追求完美烹饪而恐吓年轻厨师。","xxxx",,,,
,,,,,,
"socialUI_101_Occupation","屠夫","xxxx",,,,
"socialUI_102_Occupation","渔夫","xxxx",,,,
"socialUI_103_Occupation","珍珠奶茶商贩","xxxx",,,,
"socialUI_104_Occupation","教练","xxxx",,,,
"socialUI_105_Occupation","机械师","xxxx",,,,
"socialUI_106_Occupation","猎人","xxxx",,,,
"socialUI_107_Occupation","占卜师","xxxx",,,,
"socialUI_108_Occupation","旅店经理","xxxx",,,,
"socialUI_109_Occupation","艺术家","xxxx",,,,
"socialUI_110_Occupation","农民","xxxx",,,,
"socialUI_111_Occupation","市政厅助理","xxxx",,,,
"socialUI_112_Occupation","鱼贩","xxxx",,,,
"socialUI_113_Occupation","失业者","xxxx",,,,
"socialUI_114_Occupation","餐厅老板","xxxx",,,,
"socialUI_115_Occupation","服装销售","xxxx",,,,
"socialUI_116_Occupation","诊所医生","xxxx",,,,
"socialUI_117_Occupation","调酒师","xxxx",,,,
"socialUI_118_Occupation","澡堂经理","xxxx",,,,
"socialUI_119_Occupation","澡堂助理","xxxx",,,,
"socialUI_120_Occupation","屠夫","xxxx",,,,
"socialUI_121_Occupation","鱼贩","xxxx",,,,
"socialUI_122_Occupation","杂货店助理","xxxx",,,,
"socialUI_123_Occupation","美食家","xxxx",,,,
"socialUI_124_Occupation","水果商","xxxx",,,,
"socialUI_125_Occupation","黑客","xxxx",,,,
"socialUI_126_Occupation","销售员","xxxx",,,,
"socialUI_127_Occupation","乐施员工","xxxx",,,,
"socialUI_128_Occupation","厨师","xxxx",,,,
"socialUI_129_Occupation","厨师","xxxx",,,,
"socialUI_130_Occupation","厨师","xxxx",,,,
"socialUI_131_Occupation","厨师","xxxx",,,,
,,,,,,
,,,,,,
"MINIMAP UI","小地图 UI",,,,,
,,,,,,
"minimap_ReturnToHome","返回家","xxxx",,,,
"minimap_Arrival","抵达","xxxx",,,,
"minimap_Late","快速旅行太晚了","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"LOCATION NAMES","地点名称",,,,,
,,,,,,
"city_WhiteAshHarbor","白荆港","xxxx",,,,
"city_BillboardCity","霓虹城","xxxx",,,,
"city_FishingPlatform","垂钓台","xxxx",,,,
,,,,,,
"map_201_name_minimap","待售房屋","xxxx",,,,
"map_201_name_empty","待售","xxxx",,,,
"map_201_name","甜蜜之家","xxxx",,,,
"map_202_name","甜蜜之家","xxxx",,,,
"map_203_name","甜蜜之家","xxxx",,,,
"map_201_name_UI","家","xxxx",,,,
"map_202_name_UI","家","xxxx",,,,
"map_203_name_UI","家","xxxx",,,,
,,,,,,
"map_301_name","红杉馆","xxxx",,,,
"map_302_name","红杉馆","xxxx",,,,
"map_303_name","红杉馆","xxxx",,,,
"map_304_name","红杉馆","xxxx",,,,
,,,,,,
"map_311_name","牡丹茶屋","xxxx",,,,
,,,,,,
"map_321_name","尘土酒馆","xxxx",,,,
"map_322_name","尘土酒馆","xxxx",,,,
"map_323_name","尘土酒馆","xxxx",,,,
,,,,,,
"map_331_name","霓虹餐厅","xxxx",,,,
"map_332_name","霓虹餐厅","xxxx",,,,
"map_333_name","霓虹餐厅","xxxx",,,,
,,,,,,
"map_341_name","列车餐厅","xxxx",,,,
,,,,,,
"map_351_name","青斑","xxxx",,,,
"map_352_name","青斑","xxxx",,,,
"map_353_name","青斑","xxxx",,,,
,,,,,,
"map_451_name","分子美食研究设施","xxxx",,,,
"map_452_name","调酒研究设施","xxxx",,,,
"map_453_name","海鲜研究设施","xxxx",,,,
"map_454_name","烧烤研究设施","xxxx",,,,
"map_455_name","素食研究设施","xxxx",,,,
"map_456_name","烘焙研究设施","xxxx",,,,
,,,,,,
"map_501_name","电路旅馆","xxxx",,,,
"map_502_name","亨利的家","xxxx",,,,
"map_503_name","牡丹浴场","xxxx",,,,
"map_504_name","浴场主浴室","xxxx",,,,
"map_505_name","艾琳的房间","xxxx",,,,
"map_506_name","机械室","xxxx",,,,
"map_507_name","牡丹浴场","xxxx",,,,
"map_508_name","牡丹浴场","xxxx",,,,
"map_509_name","玫瑰画廊","xxxx",,,,
"map_510_name","玫瑰酒店","xxxx",,,,
"map_511_name","霓虹特快列车","xxxx",,,,
"map_512_name","高志农场","xxxx",,,,
"map_513_name","便利店","xxxx",,,,
"map_514_name","数码元件","xxxx",,,,
"map_515_name","艾姆和碧的家","xxxx",,,,
"map_516_name","瓦伦蒂娜的医务室","xxxx",,,,
"map_517_name","市政厅","xxxx",,,,
"map_519_name","尤利尔的家","xxxx",,,,
"map_520_name","本杰明的家","xxxx",,,,
,,,,,,
"map_522_name","阿洛伊斯的家","xxxx",,,,
"map_523_name","米洛的家","xxxx",,,,
"map_524_name","比比公寓","xxxx",,,,
"map_525_name","镇图书馆","xxxx",,,,
"map_526_name","家装艺廊","xxxx",,,,
"map_527_name","娜比哈的家","xxxx",,,,
"map_528_name","娱乐中心","xxxx",,,,
,,,,,,
"map_530_name","纳西姆的家","xxxx",,,,
"map_531_name","市长府邸","xxxx",,,,
"map_532_name","埃普丽尔的家","xxxx",,,,
"map_532_April_Gone","闭店 - 旅行中","xxxx",,,,
"map_533_name","埃普丽尔的温室","xxxx",,,,
"map_534_name","哈塞尔的家","xxxx",,,,
,,,,,,
"map_540_name","鲍伊的家","xxxx",,,,
"map_541_name","波玛琳的家","xxxx",,,,
,,,,,,
"map_571_name","公寓","xxxx",,,,
"map_572_name","卢修斯的办公室","xxxx",,,,
"map_573_name","烹饪学院","xxxx",,,,
"map_574_name","公寓","xxxx",,,,
"map_575_name","奥托的厨房","xxxx",,,,
"map_580_name","安吉的家","xxxx",,,,
,,,,,,
,,,,,,
"Locked Interior Shops","解锁室内商店",,,,,
,,,,,,
"locked_door_514","暂停营业","xxxx",,,,
"locked_door_517","暂停营业","xxxx",,,,
"locked_door_525","暂停营业","xxxx",,,,
"locked_door_532","暂停营业","xxxx",,,,
,,,,,,
,,,,,,
"SHOP TIMES","商店物品",,,,,
,,,,,,
"shop_time_weekend","周末开放","xxxx",,,,
"shop_time_weekday","平日开放","xxxx",,,,
"shop_time_everyday","每天开放","xxxx",,,,
"shop_time_always","全天24小时开放","xxxx",,,,
,,,,,,
"LOADING GAME","加载游戏",,,,,
,,,,,,
"UI_LoadGame","加载游戏","xxxx",,,,
"UI_Load_Regular","加载之前的自动保存","xxxx",,,,
"UI_Load_Sleep","加载之前的睡眠时间","xxxx",,,,
"UI_Load_Quest","加载之前完成的故事任务","xxxx",,,,
,,,,,,
"UI_Load_Sleep_Warning","要用之前(time)的睡眠存档覆盖你的自动存档吗？","xxxx",,,,
"UI_Load_Quest_Warning","要用之前(quest)的故事任务存档覆盖你的自动存档吗？","xxxx",,,,
"UI_Load_Delete_Warning","你确定要删除该角色吗？","xxxx",,,,
,,,,,,
"UI_Saving_Description_1","本游戏具有自动保存功能。玩家入睡时、完成主线故事任务时，会生成单独的存档。","xxxx",,,,
"UI_Saving_Description_2","加载其中一个存档会覆盖自动存档。","xxxx",,,,
,,,,,,
"LIBRARY NOTES","图书馆说明","xxxx",,,,
,,,,,,
,,,,,,
"library_note_1_A","天啊我周二晚上在图书馆看到了图书管理员Eliza和一个陌生男人。天很黑，但我看到他们好像在亲吻！！真恶心。","xxxx",,,,
"library_note_1_B","我觉得那个男人穿着一件绿色的毛衣，戴着一顶奇怪的圆帽子。我感觉以前在哪里见过他…","xxxx",,,,
"library_note_2_A","普里斯卡今天真是个大坏蛋。我问她想不想和我一起踢足球，她却让我帮她捡垃圾！","xxxx",,,,
"library_note_2_B","我根本就不喜欢垃圾！现在我不得不整天坐在这个无聊的图书馆里，直到我爸爸来接我。","xxxx",,,,
"library_note_3_A","我想举办一个盛大的派对，邀请我学校里的所有朋友！我想买很多酒，因为我听Fred说这会让派对更有趣。","xxxx",,,,
"library_note_3_B","我妈妈说我到18岁之前不能喝酒。看来派对得等到我18岁生日才能办了。还得再等 10 年！","xxxx",,,,
"library_note_4_A","猜猜看！我听说我要在生日那天得到一台FunStation 420。我已经知道我要买哪些游戏了。这将会是我有史以来最好的生日！","xxxx",,,,
"library_note_4_B","你一定要过来，我们可以一起玩。和我兄弟们玩一点都不好玩。他们从来不把游戏当回事。","xxxx",,,,
"library_note_5_A","好吧。我把包裹藏在了图书管理员的桌子下面。她根本不知道，哈哈！你去拿的时候一定要确保没有人看见。","xxxx",,,,
"library_note_5_B","我爸爸要是发现我有这些东西肯定会杀了我。你也要小心别让你爸爸妈妈发现！如果我们被抓住了，你会后悔的！","xxxx",,,,
"library_note_6_A","今天早上我在数学课上，汤姆一直盯着我看。我觉得他喜欢我。有点恶心。你知道我喜欢凯文。他特别酷，尤其是在滑板上的时候。","xxxx",,,,
"library_note_6_B","但是凯文总是和艾薇儿待在一起。我不明白她到底有什么好？凯文看上她什么了？她总是穿那些难看的黑色衣服。上周我和她打招呼，她完全不理我！","xxxx",,,,
"library_note_7_A","嘿，伙计，我今天闯祸了。今天我在图书馆踢球，不小心打到了奥尔加的脸。接着她就倒在地上哭了起来，Eliza女士冲我大喊大叫！","xxxx",,,,
"library_note_7_B","我讨厌上学。我们为什么必须要整天坐在这栋楼里？我只想出去，在孤独崖上扔石头。我敢打赌我能比你扔得远！","xxxx",,,,
"library_note_8_A","听我说。我刚刚想到了个绝妙的主意！我们在想可以在孤独崖附近成立一个秘密拳击俱乐部。大人们肯定找不到我们！","xxxx",,,,
"library_note_8_B","你爸爸不是开道馆的吗？我在想你可以从道馆里拿几副手套。我们只邀请我们信任的孩子。我将是俱乐部的会长，你可以当我的助手！","xxxx",,,,
"library_note_9_A","我妈妈不想让我再玩《Brutal Fighter Online》了。她甚至把我的GameDot游戏机没收了，差点把我禁足！真糟糕。","xxxx",,,,
"library_note_9_B","我希望我的父母像你父母那样。真不敢相信你可以随时玩Brutal Fighter。","xxxx",,,,
"library_note_10_A","我今天看到了非常可怕的事情。我路过浴场时，看到门口有个鬼魂！天很黑，它甚至连灯都没开就进了澡堂。","xxxx",,,,
"library_note_10_B","它的身体在晃动，几乎像是在漂浮。那肯定是鬼魂！谁会走进那样一个漆黑空旷的建筑物？我当时吓得立刻跑回了图书馆。Eliza肯定不会相信我的！","xxxx",,,,
,,,,,,
,,,,,,
"RESEARCH FACILITIES","研究设施",,,,,
,,,,,,
"view_progress","查看进度","xxxx",,,,
"select_ingredient","选择材料","xxxx",,,,
"select_recipe","选择食谱","xxxx",,,,
"research","研究","xxxx",,,,
"enhancement","增强","xxxx",,,,
,,,,,,
"research_bbq_description","成为一名烧烤大师，在烹饪各种肉类时发掘新才能。你还可以在使用烤架和烤箱烹饪时提升自己的熟练度。","xxxx",,,,
"research_vegitarian_description","掌握素食烹饪艺术。解锁全新素食食谱，提升烹饪速度，并通过注重健康的烹饪方式提升客人的满意度。","xxxx",,,,
"research_baking_description","成为一名面点大师，提高烘焙食物的品质，学习食材管理的艺术，以便在烹饪时节省食材。","xxxx",,,,
"research_mixology_description","学习酒品调制艺术，为你供应的酒水带来新的烹饪维度。学习更快速的调酒方法，提高品尝你酒水的顾客的满意度。","xxxx",,,,
"research_seafood_description","掌握海鲜烹饪艺术，用海鲜风味丰富你的菜单。你还可以在使用蒸锅和煎锅烹饪时提升自己的熟练度。","xxxx",,,,
"research_molecular_description","学习分子料理艺术，运用科学手段制作超凡脱俗的佳肴。你还可以在使用火炉和冰淇淋机烹饪时提升自己的熟练度。","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"COOKING MINIGAMES","烹饪小游戏",,,,,
,,,,,,
"completed","完成","xxxx",,,,
"failed","失败","xxxx",,,,
"recipe_enhancement_success","食谱增强成功！","xxxx",,,,
"recipe_enhancement_failed","食谱改进失败","xxxx",,,,
"research_success","研究成功！","xxxx",,,,
"research_failed","研究失败","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"BREWING UI","酿造 UI",,,,,
,,,,,,
"brewing_UI_fermentation","发酵","xxxx",,,,
"brewing_UI_aging","陈酿","xxxx",,,,
"brewing_UI_distillation","蒸馏","xxxx",,,,
"brewing_UI_fermentation_button","选择要发酵的材料","xxxx",,,,
"brewing_UI_aging_button","选择要陈酿的材料","xxxx",,,,
"brewing_UI_distillation_button","选择要蒸馏的材料","xxxx",,,,
,,,,,,
"brewing_UI_ferment_ingredient","发酵的材料","xxxx",,,,
"brewing_UI_age_ingredient","陈酿的材料","xxxx",,,,
"brewing_UI_distill_ingredient","蒸馏的材料","xxxx",,,,
,,,,,,
"brewing_UI_popup_start_title","开始酿造","xxxx",,,,
"brewing_UI_popup_start_description","所选原料将被消耗。","xxxx",,,,
"brewing_UI_popup_exit_title","退出","xxxx",,,,
"brewing_UI_popup_exit_description","放入的原料将会返回到库存中。","xxxx",,,,
"brewing_UI_popup_recipe_title","配方书","xxxx",,,,
"brewing_UI_popup_recipe_description","查看你之前发现的酿造配方。","xxxx",,,,
"brewing_UI_popup_restart_title","重置","xxxx",,,,
"brewing_UI_popup_restart_description","放入的原料将会返回到库存中。","xxxx",,,,
"brewing_UI_popup_boil_title","水煮","xxxx",,,,
"brewing_UI_popup_boil_description","将原料与水混合。","xxxx",,,,
"brewing_UI_popup_steam_title","蒸煮","xxxx",,,,
"brewing_UI_popup_steam_description","蒸煮原料而不加水。","xxxx",,,,
"brewing_UI_popup_press_title","捣碎","xxxx",,,,
"brewing_UI_popup_press_description","将水果捣碎，保留果皮。","xxxx",,,,
"brewing_UI_popup_juice_title","榨汁","xxxx",,,,
"brewing_UI_popup_juice_description","榨出不带皮的汁液。","xxxx",,,,
"brewing_UI_popup_default_title","酿造","xxxx",,,,
"brewing_UI_popup_default_description","选择你想要使用的原料，然后选择机器加工。","xxxx",,,,
,,,,,,
"brewing_UI_boil","水煮","xxxx",,,,
"brewing_UI_steam","蒸煮","xxxx",,,,
"brewing_UI_mash","捣碎","xxxx",,,,
"brewing_UI_juice","榨汁","xxxx",,,,
"brewing_UI_ferment","发酵","xxxx",,,,
"brewing_UI_age","陈酿","xxxx",,,,
"brewing_UI_distill","蒸馏","xxxx",,,,
,,,,,,
"BEVERAGE DISPENSER UI","饮料机 UI",,,,,
,,,,,,
"UI_BeverageDispenser_Tea","茶饮机","xxxx",,,,
"UI_BeverageDispenser_Coffee","咖啡机","xxxx",,,,
"UI_BeverageDispenser_Strength","强度","xxxx",,,,
"UI_BeverageDispenser_Aroma","香气","xxxx",,,,
"UI_BeverageDispenser_Acidity","酸度","xxxx",,,,
"UI_BeverageDispenser_Sweetness","甜度","xxxx",,,,
"UI_BeverageDispenser_Creaminess","奶香","xxxx",,,,
"UI_BeverageDispenser_Bonuses","奖励","xxxx",,,,
"UI_BeverageDispenser_Stamina","恢复体力","xxxx",,,,
"UI_BeverageDispenser_EnergyDepletion","能量消耗","xxxx",,,,
"UI_BeverageDispenser_MoveSpeed","速度奖励","xxxx",,,,
"UI_BeverageDispenser_CookingBonus","烹饪奖励","xxxx",,,,
"UI_BeverageDispenser_SocialBonus","社交奖励","xxxx",,,,
,,,,,,
"UI BATH BLOCKS","UI 浴块",,,,,
,,,,,,
"UI_BathBlockMixer","浴块混合器","xxxx",,,,
"UI_BathBlock_Sweet","甜味","xxxx",,,,
"UI_BathBlock_Creamy","奶味","xxxx",,,,
"UI_BathBlock_Sour","酸味","xxxx",,,,
"UI_BathBlock_Leafy","叶味","xxxx",,,,
"UI_BathBlock_Cool","凉爽","xxxx",,,,
"UI_BathBlock_Aromatic","芳香","xxxx",,,,
,,,,,,
"BathBlock_Triple","三倍！","xxxx",,,,
"BathBlock_Miss","失误！","xxxx",,,,
"BathBlock_Failed","混合失败","xxxx",,,,
"BathBlock_NoQuality","方块质量太低。","xxxx",,,,
"BathBlock_NoSulpur","混合物中硫含量不足。","xxxx",,,,
,,,,,,
,,,,,,
"BUFF TYPE NAMES","效果类型名称",,,,,
,,,,,,
"buffType_Name_TeaCoffee","饮料增益","xxxx",,,,
"buffType_Name_Speed","速度提升","xxxx",,,,
"buffType_Name_Cooking","烹饪提升","xxxx",,,,
"buffType_Name_Social","社交提升","xxxx",,,,
"buffType_Name_Gathering","采集提升","xxxx",,,,
"buffType_Name_EnergyDepletion","能量消耗","xxxx",,,,
"buffType_Name_DamageResistance","伤害抗性","xxxx",,,,
"buffType_Name_HeatResistance","耐热抗性","xxxx",,,,
"buffType_Name_BowAccuracy","弓箭精度","xxxx",,,,
,,,,,,
"beverage_Buff_EnergyDepletion","能量消耗","xxxx",,,,
"beverage_Buff_Speed","移动速度","xxxx",,,,
"beverage_Buff_Cooking","烹饪能力","xxxx",,,,
"beverage_Buff_Social","社交能力","xxxx",,,,
,,,,,,
,,,,,,
"FARMING UI","农业 UI",,,,,
,,,,,,
"No_Compost","没有堆肥","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"MENU UI","菜单UI",,,,,
,,,,,,
"UI_Drop_Parcel_Button_Title","丢下包裹","xxxx",,,,
"UI_Drop_Parcel_Button_Text","你将无法自动完成每日任务。","xxxx",,,,
,,,,,,
"UI_Unequip_Seed_Button_Title","卸下种子","xxxx",,,,
"UI_Unequip_Seed_Button_Text","结束播种模式。","xxxx",,,,
,,,,,,
"UI_Storage","存储箱","xxxx",,,,
"UI_Refridgerator","冷藏箱","xxxx",,,,
"UI_SeedBox","种子箱","xxxx",,,,
"UI_DiningSpots","餐位","xxxx",,,,
"UI_CookingAppliances","烹饪器具","xxxx",,,,
"UI_Countertops","台面","xxxx",,,,
"UI_Chefs","厨师","xxxx",,,,
"UI_Waiters","服务员","xxxx",,,,
"UI_Stage","舞台","xxxx",,,,
,,,,,,
"UI_Artisan_Crafting","工匠加工","xxxx",,,,
"UI_Machine_Crafting","机械加工","xxxx",,,,
,,,,,,
"UI_Flour_Mill_Title","面粉机","xxxx",,,,
,,,,,,
"UI_Save_Furniture_Layout","保存家具布局","xxxx",,,,
"UI_Restaurant_CurrentMode","当前模式：",,,,,
"UI_Restaurant_Party_Mode","派对模式","xxxx",,,,
"UI_Restaurant_Party_Mode_Description","更改为活动模式。举办活动：","xxxx",,,,
"UI_Restaurant_Regular_Mode","常规服务","xxxx",,,,
"UI_Restaurant_Regular_Mode_Description","更改为常规餐厅服务模式。","xxxx",,,,
"UI_Restaurant_Critic_Mode","主持人评论家","xxxx",,,,
"UI_Restaurant_Critic_Mode_Description","更改为主持评论家模式。接待美食评论家，提高餐厅声誉。","xxxx",,,,
"UI_Critic_Arriving","评论家抵达","xxxx",,,,
,,,,,,
"UI_Menu_Ready","菜单就绪","xxxx",,,,
"UI_Menu_NotEnoughDishes","菜肴数量不足","xxxx",,,,
"UI_Menu_NotReady","菜单未就绪","xxxx",,,,
"UI_Menu_NoDishesRemaining","菜单上没有剩余菜肴","xxxx",,,,
"UI_Menu_RemovedFromMenu","从菜单中移除。","xxxx",,,,
"UI_Menu_NotEnoughIngredients","配料不足","xxxx",,,,
"UI_Menu_MeatMenu","肉类菜单","xxxx",,,,
"UI_Menu_VegitarianMenu","蔬菜菜单","xxxx",,,,
"UI_Menu_VeganMenu","素食菜单","xxxx",,,,
,,,,,,
"UI_Restaurant_Status_Open","开业","xxxx",,,,
"UI_Restaurant_Status_Closed","闭店","xxxx",,,,
"UI_Restaurant_Status_Closing","关闭","xxxx",,,,
"UI_Restaurant_Button_CloseRestaurant","餐厅关闭","xxxx",,,,
"UI_Restaurant_Button_OpenRestaurant","餐厅营业","xxxx",,,,
"UI_Restaurant_Button_HostEvent","主办活动","xxxx",,,,
"UI_Restaurant_Button_HostCritic","（Critic）","xxxx",,,,
"UI_Restaurant_Button_RestaurantOpen","餐厅开业","xxxx",,,,
"UI_Restaurant_Button_RestaurantClosed","餐厅关闭","xxxx",,,,
"UI_Restaurant_Button_RestaurantClosing","餐厅关闭","xxxx",,,,
"UI_Restaurant_Button_ForceClose","强制关店","xxxx",,,,
"UI_Restaurant_ForceClose_Description_1","停止所有点餐，迫使所有顾客立即离开餐厅。","xxxx",,,,
"UI_Restaurant_ForceClose_Description_2","你将受到声誉处罚，并且不会收到剩余顾客的小费。","xxxx",,,,
"UI_Restaurant_EndEvent_Description_2","你将受到声誉处罚，并且任务失败。","xxxx",,,,
"UI_Restaurant_Button_GuestsArriving","宾客抵达","xxxx",,,,
"UI_Restaurant_Button_AllGuestsArrived","所有宾客到齐","xxxx",,,,
"UI_Restaurant_Button_EventCeremony","活动仪式","xxxx",,,,
"UI_Restaurant_Button_BeginService","活动仪式","xxxx",,,,
"UI_Restaurant_Button_EndEventEarly","提前结束活动","xxxx",,,,
"UI_Restaurant_Button_EventEnding","活动结束","xxxx",,,,
"UI_Restaurant_Button_EventInProgress","活动进行中","xxxx",,,,
,,,,,,
"cannot_save_scene","从该场景退出游戏时不会保存游戏。","xxxx",,,,
"cannot_save_restaurant","在餐厅服务期间退出游戏时不会保存游戏。","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"FINANCE PANEL","财务面板",,,,,
,,,,,,
"UI_Finance_DishQuality","菜肴品质","xxxx",,,,
"UI_Finance_TotalDishes","菜肴盘数","xxxx",,,,
"UI_Finance_YourDishes","您的菜肴","xxxx",,,,
"UI_Finance_StaffDishes","员工菜肴","xxxx",,,,
"UI_Finance_ServedDishes","服务菜肴","xxxx",,,,
,,,,,,
"UI_Finance_TotalLength","<b>总计时长</b>","xxxx",,,,
"UI_Finance_StartTime","开始时间","xxxx",,,,
"UI_Finance_EndTime","结束时间","xxxx",,,,
"UI_Finance_WaitTime","等待时间","xxxx",,,,
,,,,,,
"UI_Finance_Customers","<b>顾客</b>","xxxx",,,,
"UI_Finance_Served","已服务","xxxx",,,,
"UI_Finance_NotServed","未服务","xxxx",,,,
"UI_Finance_EarlyLeave","早退","xxxx",,,,
,,,,,,
"UI_Finance_TotalWages","<b>工资总计</b>","xxxx",,,,
"UI_Finance_TotalStaff","员工总数","xxxx",,,,
"UI_Finance_ChefWages","厨师工资","xxxx",,,,
"UI_Finance_WaiterWages","服务员工资","xxxx",,,,
"UI_Finance_Music","音乐","xxxx",,,,
,,,,,,
"UI_Finance_FoodRevenue","<b>餐饮收入</b>","xxxx",,,,
"UI_Finance_TotalDishes","菜肴盘数","xxxx",,,,
"UI_Finance_Appetizers","开胃菜","xxxx",,,,
"UI_Finance_MainCourses","主菜","xxxx",,,,
"UI_Finance_Desserts","甜点","xxxx",,,,
"UI_Finance_Beverages","饮料","xxxx",,,,
,,,,,,
"UI_Finance_Gratuity","<b>小费</b>","xxxx",,,,
,,,,,,
"UI_Finance_CriticTitle","评论家(name)","xxxx",,,,
"UI_Finance_CriticDescription","(name)访问了你的餐厅。请在第二天查看你的邮件，查看评论。","xxxx",,,,
"UI_Finance_CriticNoFood","(name)曾光临贵餐厅，但食物不够。评论家将再次光临。","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"RESTAURANT MANAGEMENT UI","餐厅管理 UI",,,,,
,,,,,,
"UI_LeSequoia_Staff","红杉馆员工","xxxx",,,,
"UI_Teahouse_Staff","茶屋员工","xxxx",,,,
"UI_DustySaloon_Staff","尘土酒馆员工","xxxx",,,,
"UI_Cafeteria_Staff","餐厅员工","xxxx",,,,
"UI_DiningCar_Staff","餐车员工","xxxx",,,,
"UI_Bleu_Staff","青斑员工","xxxx",,,,
,,,,,,
"UI_View_LeSequoia_Staff","查看红杉馆员工","xxxx",,,,
"UI_View_Teahouse_Staff","查看茶屋员工","xxxx",,,,
"UI_View_DustySaloon_Staff","查看尘土酒馆员工","xxxx",,,,
