"key","en","fr","ge","sp","ch","jp"
"AnnaMay_date_TownSquare_Walk_3","白荆港很不错，但是当地人真正喜欢的是鱼和历史，而这不是我感兴趣的，你知道吗？我尊重这个地方，它并不糟糕，但我已经厌倦了。","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_4","我创作的许多艺术作品都受到这个地方的启发。我画过发生在市场、市政厅和树林里的场景。我知道白蜡树永远是我的一部分，但不是我的全部。","xxxx",,,,
"AnnaMay_date_TownSquare_2A_Option","你是安娜·梅。没有哪个地方可以定义你。(Romance)","xxxx",,,,
"AnnaMay_date_TownSquare_2B_Option","你是否不确定生活会带你去哪里？(Friend)","xxxx",,,,
"AnnaMay_date_TownSquare_2A_Response","这是赞美吗？哈哈，我会把它当作赞美。我觉得你说得对。我们不能让外界来定义我们是谁。我们是生活在混乱世界中的复杂生物。","xxxx",,,,
"AnnaMay_date_TownSquare_2B_Response","我不需要世界带我去我想去的地方。我想我最终会找到自己的路...就像你(playername) 一样。","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_5","我要坦白地告诉你。我不会永远呆在这里。_我迟早会搬到 Billboard City。我一直想去那里发展，但那是在我遇到你之前。","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_6","你是...我不想失去的人，但我也不会失去我想要的未来。我已经很努力了，不能再放弃那个梦想了。","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_End","我希望我没有吓到你太多，但透明对我来说很重要。_以透明的名义，我累了！哈哈！在农场工作需要你付出很多努力，但这个晚上是值得的。","xxxx",,,,
"AnnaMay_date_TownSquare_End","(playername)，今晚很特别。我永远不会忘记。晚安。","xxxx",,,,
,,,,,,
"AnnaMay_date_LonelyCliffs_Intro","我以前没来过这里。我通常太忙，没时间去城里或农场以外的地方。但来到这里...感觉棒极了。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1","你认为我们还有多少时间？...在我们没有时间为自己实现目标之前？我总是感到肩上的重担落下来。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1A_Option","这就是我冒着风险来到这里的原因。(Friend)","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1B_Option","如果你不投入时间，它就永远不会到来。(Romance)","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1A_Response","完全正确！我觉得如果我不尽快做点什么，我就会错过余生。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1B_Response","......我从来没有这样想过。_如果你说的是真的，那么这更多的是关于投入到某件事上的时间，而不是做事的速度。_这让我松了一口气。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_1","我一直对艺术很感兴趣。_这是一个属于我的地方，我可以创作出真正能触动我内心深处的、没有太多声音的东西。感觉很自由。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_2","我真的想做一些让别人感到自由的事情。_自由地做自己...只要他们变成好人，哈哈！我只是想帮助我们中那部分经常得不到爱的人。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_3","这就是为什么和你在一起是如此令人兴奋。_我通常没有时间谈恋爱。我约会不多，因为农场需要我。_在这个多风、孤独的地方，对我来说感觉很神奇。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_4","(playername)你的品味不错。我...我可以想象到我们在遥远的未来分享这样的时刻。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_5","我不想失去这一刻。我希望它永远留在我的记忆中。我希望它渗入我的灵魂，深入我的骨髓。","xxxx",,,,
"AnnaMay_date_LonelyCliffs_End","我从来都不想去，但是干农活让我的身体太累了。谢谢你今晚的陪伴。今晚过得很愉快。","xxxx",,,,
,,,,,,
"AnnaMay_date_SouthBeach_Intro","我真的不想去海滩...我并不是一个真正喜欢海滩的女孩。","xxxx",,,,
"AnnaMay_date_SouthBeach_1","我不会游泳。我从来没有学过。我害怕大片水域。","xxxx",,,,
"AnnaMay_date_SouthBeach_1A_Option","但...你住在海边！(Friend)","xxxx",,,,
"AnnaMay_date_SouthBeach_1B_Option","我认为海滩很安全。(Friend)","xxxx",,,,
"AnnaMay_date_SouthBeach_1A_Response","你住在 Billboard City，你学会了如何制作霓虹灯吗？没有？为什么不呢？！","xxxx",,,,
"AnnaMay_date_SouthBeach_1B_Response","当然，你这么说，但是当一只野心勃勃的章鱼出现并把我拖入大海时，这一切都毫无意义了！","xxxx",,,,
"AnnaMay_date_SouthBeach_Walk_1","我想，沙子不错...波浪！只是我的脚湿了...没关系。","xxxx",,,,
"AnnaMay_date_SouthBeach_Walk_2","那只螃蟹用一种奇怪的眼神看着我们。我不喜欢这样。我真的讨厌待在这里。我不喜欢和大海处于同一水平。我想离开。现在就走。","xxxx",,,,
"AnnaMay_date_SouthBeach_End","我太讨厌这样了。呃，我现在得回家了。再见。","xxxx",,,,
,,,,,,
,,,,,,
"110_MAE_LOU","110_MAE_LOU",,,,,
,,,,,,
"110_MAE_LOU_ROMANTIC","110_MAE_LOU_浪漫",,,,,
,,,,,,
"MaeLou_romantic_decline","我要种庄稼，还要养父母。爱情不是我现在想要的东西之一。","xxxx",,,,
"MaeLou_romantic_accept","(玩家名称)？你是在邀请我出去约会吗？我告诉自己，我不会和不理解我对咖啡的渴望的人约会。_你比大多数人更了解我。当然，我们出去吧！","xxxx",,,,
,,,,,,
"MaeLou_romantic_like_location","你摘的是我种的！我也是这么想的。","xxxx",,,,
"MaeLou_romantic_neutral_location","如果你想去，那就走吧。","xxxx",,,,
"MaeLou_romantic_dislike_location","呃，不。我不想去那里。","xxxx",,,,
"MaeLou_romantic_same_location","你不能骗我，我们以前去过那里。我们去别的地方吧。","xxxx",,,,
,,,,,,
"MaeLou_romantic_secondDate_endIntro","那是一段非常愉快的时光。我真的很喜欢和你在一起。你让我感觉就像一杯温暖的茶。","xxxx",,,,
"MaeLou_romantic_secondDate_relationshipOption","和你在一起我感觉很温暖，梅露。(Romance)","xxxx",,,,
"MaeLou_romantic_secondDate_friendsOption","温暖...就像一些好朋友一样？(Friend)","xxxx",,,,
"MaeLou_romantic_secondDate_relationshipAccept","谢天谢地，我希望你会说你和我有同样的感受。","xxxx",,,,
"MaeLou_romantic_secondDate_relationshipDecline","谢谢你，让我度过了一个美好的夜晚，但我觉得我们合作得不是很好。你人很好，但我觉得我们不是一个“我们”。","xxxx",,,,
"MaeLou_romantic_secondDate_friendsResponse","...朋友？_...我不会撒谎，这有点令人失望，但我宁愿不完全失去你。_...那么，朋友们。再见(playername)。","xxxx",,,,
,,,,,,
"MaeLou_date_DeepWoods_Intro","这就是我的调子。我整天在农场工作，而且我喜欢被自然所环绕。_在这片未经染指的野生地带，我开心极了。","xxxx",,,,
"MaeLou_date_DeepWoods_1","你觉得我们将来会怎样？我知道在约会里提这个还太早，但我是个农民，不想浪费没必要的时间。_我想结婚，生子，还有可以常常依偎在一起。_我得知道你能不能接受这种未来。","xxxx",,,,
"MaeLou_date_DeepWoods_1A_Option","呃，哇哦...我只是想跟你散个步来着。(Friend)","xxxx",,,,
"MaeLou_date_DeepWoods_1B_Option","我想与你共度每时每刻。(Romance)","xxxx",,,,
"MaeLou_date_DeepWoods_1A_Response","缺乏计划会给你招来麻烦的。但我可以理解。是我提得太突然了。抱歉。","xxxx",,,,
"MaeLou_date_DeepWoods_1B_Response","是啊...抱歉，我对种地以外的事都有点没耐心。_我猜是因为作物长得太慢，所以我希望其他的事情都能加快一点。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_1","我喜欢务农的原因之一是我可以到户外去。在当今世界，这似乎是一种特权，因为大多数人都被困在像笼子一样的小隔间里，或者被困在更大的笼子里的办公室里。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_2","被其他人包围听起来很有压力。这就是为什么我只进城卖食物，即使这样也让我很累。_当你开始来到摊位周围时，我放松了不少。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_3","和你交谈很简单。毫不费力。我不知道为什么，但和你共享空间让我的压力水平下降了。_那是...以前从未真正发生过。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_4","我正试着一步一步地完成这整件事，但我很高兴能出去约会！帮助经营农场是可以想象到的最令人兴奋但也最累的经历之一。","xxxx",,,,
"MaeLou_date_DeepWoods_2A_Option","你真是个忙碌的女孩 Mae-Lou！(Friend)","xxxx",,,,
"MaeLou_date_DeepWoods_2B_Option","你对生活的态度...很有吸引力。(Romance)","xxxx",,,,
"MaeLou_date_DeepWoods_2A_Response","哈！你连一半都不知道！_好吧，也许你知道。经营一家餐馆之类的。这看起来也不容易。我们可能是同一个(playername)。","xxxx",,,,
"MaeLou_date_DeepWoods_2B_Response","。。。谢谢。。谢谢(playername)。以前没人和我有过这种感觉。_我。。。我真的很高兴你用同样的方式看待这个世界。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_5","经营农场让我没有时间给自己，这是个问题。_我相信你知道经营自己的生意会占用你大部分的时间。我的意思是，看看你做了什么！这令人敬畏。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_6","我很高兴我们在这里，手牵手，在一起。我知道我们都很忙，但我们花时间去尝试，我认为这说明了一切。我们彼此珍惜，足以利用这种宝贵的资源在一起。","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_End","我觉得我得回家了。田野真的让我累坏了。","xxxx",,,,
"MaeLou_date_DeepWoods_End","感谢这次约会。我喜欢它。它的一切。","xxxx",,,,
,,,,,,
"MaeLou_date_SouthBeach_Intro","小时候，我们逛完市场后，夏天会来这里放松。_我父母会带我们去，我们玩得很开心。这里有很多回忆。","xxxx",,,,
"MaeLou_date_SouthBeach_1","您休过假吗？_我想，由于您正在经营生意，所以可能没有太多的时间去度假。","xxxx",,,,
"MaeLou_date_SouthBeach_1A_Option","我很想和你一起...？(Romance)","xxxx",,,,
"MaeLou_date_SouthBeach_1B_Option","我试着在一天中稍事休息。(Friend)","xxxx",,,,
"MaeLou_date_SouthBeach_1A_Response","我并不反对休息放松。远离农场。和你一起。_我们找个时间吧，好吗(playername)？","xxxx",,,,
"MaeLou_date_SouthBeach_1B_Response","我也在心里给自己放了个小假。在每天的工作时间里给自己留点时间真好。","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_1","我认为大多数人想到“度假”时，都会想到色彩缤纷的饮料或类似的东西上的小雨伞。_我不这么认为。我喜欢去一个地方，看看地标、博物馆、市场，沉浸在当地文化中。","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_2","我喜欢在农场工作，但生活并不意味着一辈子都呆在一个地方。这就是我热爱旅行的原因。我喜欢出国，但也喜欢回家。","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_3","我希望你现在觉得白荆港就是你的家。_你现在和我们其他人一样是当地人了！欢迎！我会确保你得到一顶官方帽子和一切。哈哈！","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_4","说真的，我希望你觉得这个地方是世界上你可以称之为家的地方。家是一种休息的感觉，深入你的骨子里。","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_5","哦，现在是时候了吗？我真的得走了。我告诉我的家人我会回来帮忙修理拖拉机。","xxxx",,,,
"MaeLou_date_SouthBeach_End","我希望我们能在一起待久一点，但当农场出问题时，你就得休息了。晚安。","xxxx",,,,
,,,,,,
"MaeLou_date_TownSquare_Intro","当我说我真的不想来这里时，我是认真的。我每天都来这里工作。如果我们在你的餐厅约会，你会喜欢吗？","xxxx",,,,
"MaeLou_date_TownSquare_1","我的意思是，你真的明白我们现在在这里有多么烦人吗？","xxxx",,,,
"MaeLou_date_TownSquare_1A_Option","我以为你会喜欢看风景。(Friend)","xxxx",,,,
"MaeLou_date_TownSquare_1B_Option","如果你有正确的心态，那将会很有趣。(Friend)","xxxx",,,,
"MaeLou_date_TownSquare_1A_Response","我在这里长大！镇上没什么变化。_我不喜欢周围有那么多人，而且约会会让事情变得更加紧张！","xxxx",,,,
"MaeLou_date_TownSquare_1B_Response","也许如果你的大脑稍微动一下，你就会听到我说我根本就不想来这里！","xxxx",,,,
"MaeLou_date_TownSquare_Walk_1","哦，看，这就是那家永远没有改变的商店。真令人兴奋。_我很喜欢我的小镇，但现在我只是给你添麻烦了，因为我不想待在这里。","xxxx",,,,
"MaeLou_date_TownSquare_Walk_2","哦，看！还是一样，都是些我不认识也不关心的人。","xxxx",,,,
"MaeLou_date_TownSquare_End","我要回家了。再见。","xxxx",,,,
,,,,,,
,,,,,,
"111_PRISCA","111_普里斯卡",,,,,
,,,,,,
"111_PRISCA_ROMANTIC","111_普里斯卡_浪漫",,,,,
,,,,,,
"Prisca_romantic_decline","我完全没时间谈恋爱。就算有时间，也得找个和我一样热衷于服务镇子的人来谈。抱歉。","xxxx",,,,
"Prisca_romantic_accept","来场约会？看到你这么努力地帮助小镇，我...确实有所触动。_我觉得我可以抽出点时间留给彼此，肯定可以。","xxxx",,,,
,,,,,,
"Prisca_romantic_like_location","我爱那里。那是我最爱的地方之一。","xxxx",,,,
"Prisca_romantic_neutral_location","我这辈子都一直住在这儿，但那个地方我还没怎么去过，所以行吧。","xxxx",,,,
"Prisca_romantic_dislike_location","不要，我去过那边一次，感觉很讨厌。敬谢不敏！","xxxx",,,,
"Prisca_romantic_same_location","我记性很好，而且知道我们已经去过那边了。我们能换个地方去吗？","xxxx",,,,
,,,,,,
"Prisca_romantic_secondDate_endIntro","我过得很愉快。_我觉得我应该多花点时间在自己身上，尤其是和你在一起的时间。","xxxx",,,,
"Prisca_romantic_secondDate_relationshipOption","你不是那么好相处，而我就喜欢这一点。(Romance)","xxxx",,,,
"Prisca_romantic_secondDate_friendsOption","我们做朋友也不失为一种选择。(Friend)","xxxx",,,,
"Prisca_romantic_secondDate_relationshipAccept","我...我是说，你认真的吗？我过得很忙碌，但如果你觉得我们值得一试，那为什么不呢？_如果我最爱的摔跤手可以觅得真爱，那我为什么不能？","xxxx",,,,
"Prisca_romantic_secondDate_relationshipDecline","我心里只有这么大个空间，而现在，我对公共事业的热爱占掉了其中的大部分。_我希望你能找到一个像我爱着白荆港一样爱着你的人。","xxxx",,,,
"Prisca_romantic_secondDate_friendsResponse","我没意见。如果可以的话，多留点时间给自己也许能给我机会找到真爱！就像我喜欢的浪漫小说里写得一样！","xxxx",,,,
,,,,,,
"Prisca_date_TownSquare_Intro","啊，快看看这个小镇。这不是有史以来最可爱的地方吗？_我真是太爱这里了，甚至打算往后余生都在此度过。","xxxx",,,,
"Prisca_date_TownSquare_1","你刚来镇上时，对这里有什么看法？说实话。","xxxx",,,,
"Prisca_date_TownSquare_1A_Option","我觉得这个镇子小巧，独特，而且颇具魅力。(Romance)","xxxx",,,,
"Prisca_date_TownSquare_1B_Option","一开始我有点害怕，后来逐渐喜欢上这里了。(Friend)","xxxx",,,,
"Prisca_date_TownSquare_1A_Response","就是这样！霓虹城是座把人生吞活剥的机器。_而在这里，公司这种形式所鞭长莫及的地方，人们得以喘息。","xxxx",,,,
"Prisca_date_TownSquare_1B_Response","你也可以这么想。没错。不管怎么说！","xxxx",,,,
"Prisca_date_TownSquare_Walk_1","打个比方，把头发放下来，也就是休息一下，感觉真不错！_我把手机调成静音了，以前我从来没这么做过，而且现在镇上还在举办活动！_但是我开始想那个活动的事儿了...我就在这里！要活在当下！","xxxx",,,,
"Prisca_date_TownSquare_Walk_2","我不打算撒谎，想忍住不去确认那边是否进展顺利真的很难。_不，这是我的私人时间，我可以和你待在一起。如果我连给自己的时间都没有了，又怎么能为他人留出时间呢？","xxxx",,,,
"Prisca_date_TownSquare_Walk_3","这整个情景就像是三季之前，济吉特和红鳍的浪漫桥段一样，那时候她还没因为空难下落不明。_她是个很干练的女性,正想着...噢...看起来我好像把你给弄糊涂了。","xxxx",,,,
"Prisca_date_TownSquare_Walk_4","呃...不管怎样...当我和你在一起时，我能体会到某种感情。_如果我们都有这种感情，如果我们都是认真的，我会为我们守候。我还不了解你，但以后我会的。_在没得到你的帮助之前，我不会让我们的关系越雷池半步，但我想让你知道我的感受。","xxxx",,,,
"Prisca_date_TownSquare_2A_Option","我和你感觉一样，普里斯卡。就算是爱也需要艰辛付出。(Romance)","xxxx",,,,
"Prisca_date_TownSquare_2B_Option","我们应该从流飘荡，任意东西。(Friend)","xxxx",,,,
"Prisca_date_TownSquare_2A_Response","正是如此！我没时间和那些根本不拿感情当回事儿的人相处。_不管是工作还是玩乐都要用心经营，对吧？","xxxx",,,,
"Prisca_date_TownSquare_2B_Response","从流飘荡？...我不知道该不该这样，(playername)。我一直是个爱提前计划的人，会为重要的事情付出努力。","xxxx",,,,
"Prisca_date_TownSquare_Walk_5","当我承诺要去做一件事，就会全力以赴。_如果这样会吓着你，那我已经警告过你了，但是你要知道，这种强大的行动力源自于爱。_我会带着满溢的激情与爱意对你发起猛攻。这是我的承诺。","xxxx",,,,
"Prisca_date_TownSquare_Walk_6","啊，我真喜欢镇上的这一块儿。这是我最偏爱的一隅。我很高兴我们能一起分享这里。我真的很...","xxxx",,,,
"Prisca_date_TownSquare_Walk_End","我把手机完全开机了，这下我真的得走了。","xxxx",,,,
"Prisca_date_TownSquare_End","我真的要给工作划清界线了，我为这次的事道歉，但是确实没办法，那边出了点乱子！_我今晚过得很棒，但我得赶去扑灭一场没准就要发生的火灾。再见了！","xxxx",,,,
,,,,,,
"Prisca_date_LonelyCliffs_Intro","我不太算是个亲近自然的女生，但是我听说这个地方挺美的。我小时候从来没来过这边。_我的家人工作很辛劳，我没在上学的时候就在帮他们。","xxxx",,,,
"Prisca_date_LonelyCliffs_1","你觉得我们真的能取得进展吗？能让这个城镇真正成为一个关怀民众的港湾？_我并不是说这毫无可能，但我感觉整个世界就是不关心民众的。","xxxx",,,,
"Prisca_date_LonelyCliffs_1A_Option","我觉得只要我们足够努力，就会有所改变。(Romance)","xxxx",,,,
"Prisca_date_LonelyCliffs_1B_Option","整套体制早就被操纵了，而且已经被破坏多年了。(Friend)","xxxx",,,,
"Prisca_date_LonelyCliffs_1A_Response","没错！我是说，对，我同意。能听到我不是唯一一个有这种想法的人，我真的很开心。","xxxx",,,,
"Prisca_date_LonelyCliffs_1B_Response","啊，悲观主义者吗。我以前也碰到过很多你这样的人，你有权利声明自己的观点，但我就是不肯放弃。","xxxx",,,,
"Prisca_date_LonelyCliffs_Walk_1","如果我们没在向前迈进，那我们为社会所做的一切又有什么意义？_如果我们只为挣笔快钱就把所到之处夷为平地，那这种行径又怎么能帮到日后的群众们呢？","xxxx",,,,
"Prisca_date_LonelyCliffs_Walk_2","我总是在想这种问题，但是关于社会如何发展，我已经谈得够多了，这确实是个相当棘手的话题。_还是看看远处的美景吧！一想到我们就生活在如此美丽的景致旁边，简直太震撼了。","xxxx",,,,
"Prisca_date_LonelyCliffs_Walk_3","像这样的景致至少这个镇子独特的原因之一...那些历史，那种迷人...还有你。_有你在这里陪我就像兼得鱼翅与熊掌。我能同时拥有自己所渴望的两者。","xxxx",,,,
"Prisca_date_LonelyCliffs_Walk_4","我不知道未来是何模样，但如果我们一同面对，那我会更加努力斗争，让愿景变为现实。","xxxx",,,,
"Prisca_date_LonelyCliffs_Walk_5","我真的得回去了。明天还得和几个协调人一起参加活动。今晚我要睡个好觉。","xxxx",,,,
"Prisca_date_LonelyCliffs_End","谢谢你陪我走了一路。我会把这次约会珍藏于心。","xxxx",,,,
,,,,,,
"Prisca_date_DeepWoods_Intro","好吧，我跟你来这里只是因为你想来，但我真的很讨厌这个地方。","xxxx",,,,
"Prisca_date_DeepWoods_1","你确定明白我讨厌这个地方吧？我已经这么跟你说过了。没法再说得更清楚了。","xxxx",,,,
"Prisca_date_DeepWoods_1A_Option","我以为你会喜欢自然之美？","xxxx",,,,
"Prisca_date_DeepWoods_1B_Option","你为什么就不能喜欢这里呢？原始景观多棒啊！","xxxx",,,,
"Prisca_date_DeepWoods_1A_Response","我是喜欢自然，但我也没必要踏足自然的每个角落！这儿连个厕所都没有吧？我可不要在树林里方便！","xxxx",,,,
"Prisca_date_DeepWoods_1B_Response","我有我的理由，不需要向你解释！_我不喜欢这里，我肯来这儿只是为了支持你的想法。","xxxx",,,,
"Prisca_date_DeepWoods_Walk_1","这里到底有多少蜘蛛网啊...太多了！恶心！我讨厌虫子！","xxxx",,,,
"Prisca_date_DeepWoods_Walk_2","你听到了吗？！那边有头巨熊啊！我不想死！","xxxx",,,,
"Prisca_date_DeepWoods_End","我要回家！我现在就要冲澡！呃！_孤独崖好歹还有条路可走，虽然是条小径。而这里，连小径都没有，还有蚂蚁在我身上到处爬！！恶心死了！","xxxx",,,,
,,,,,,
,,,,,,
"112_BOWIE","112_鲍伊",,,,,
,,,,,,
,,,,,,
,,,,,,
"113_ANGI","113_ANGI",,,,,
,,,,,,
,,,,,,
,,,,,,
"114_FLEUR","114_弗勒尔",,,,,
,,,,,,
,,,,,,
,,,,,,
"115_MILO","115_米洛",,,,,
,,,,,,
"115_MILO_ROMANTIC","115_米洛_浪漫",,,,,
,,,,,,
"Milo_romantic_decline","啊，不用了，谢谢。","xxxx",,,,
"Milo_romantic_accept","嗯，我很欣赏你，也许还可以更进一步？让我们一起寻找答案吧。","xxxx",,,,
,,,,,,
"Milo_romantic_like_location","我真的很喜欢那里。","xxxx",,,,
"Milo_romantic_neutral_location","啊...这个地方，我很熟悉。","xxxx",,,,
"Milo_romantic_dislike_location","我不要去那儿。算了吧，谢谢。","xxxx",,,,
"Milo_romantic_same_location","虽然我喜欢有仪式感，但是为了让这段关系有个健康的开始，我觉得我们应该换个别的地方约会。","xxxx",,,,
,,,,,,
"Milo_romantic_secondDate_endIntro","我从未想过自己会度过如此美妙的夜晚。谢谢你...为了这场约会。","xxxx",,,,
"Milo_romantic_secondDate_relationshipOption","我...我想继续下去，米洛。(Romance)","xxxx",,,,
"Milo_romantic_secondDate_friendsOption","你会更希望我们继续当朋友吗？(Friend)","xxxx",,,,
"Milo_romantic_secondDate_relationshipAccept","如果你觉得我们应该在一起，那我也是一样想。","xxxx",,,,
"Milo_romantic_secondDate_relationshipDecline","虽然我很喜欢你喜欢我这一点，但我觉得我没有像你喜欢我一样地喜欢你。_我说得清楚吗？那这么说吧，我不想和你约会，但我希望你能找到适合自己的人。","xxxx",,,,
"Milo_romantic_secondDate_friendsResponse","我一直喜欢多交点朋友。有朋友总比没有好。","xxxx",,,,
,,,,,,
"Milo_date_EastBeach_Intro","东海滩是个美妙的地方。我真喜欢这里的岩层排布。","xxxx",,,,
"Milo_date_EastBeach_1","你对时间规划怎么想？有人真心认为这样做了就会让生活一成不变。_我不会告诉你我的看法，毕竟我不想影响到你对这件事的想法。","xxxx",,,,
"Milo_date_EastBeach_1A_Option","我觉得时间规划给人以自由，真的。(Romance)","xxxx",,,,
"Milo_date_EastBeach_1B_Option","你总得为意料之外的事情留出余地。就像你我一样。(Friend)","xxxx",,,,
"Milo_date_EastBeach_1A_Response","正是如此，我觉得每天清楚要干什么让我过得更好。_我不会等着让别人来决定我的一天该怎么过。","xxxx",,,,
"Milo_date_EastBeach_1B_Response","...但那样就不是时间规划了。只是一团混乱罢了。","xxxx",,,,
"Milo_date_EastBeach_Walk_1","人们向往的很多事物其实与他们的实际需求没什么关系。_我发现了这一点，就在我得到了一切向往之物，但却依然有所需求的时候。","xxxx",,,,
"Milo_date_EastBeach_Walk_2","我觉得认清自己的需求是人生中最难的部分。需求会随着年月的流转而不断变化。_我希望它不要改变，但变化也同时意味着成长，成长总是好的。","xxxx",,,,
"Milo_date_EastBeach_Walk_3","今年我的变化就在于不再追求孤独。这对我来说还是新事。_多年以来，我独处时一直感觉很好。事实上，我很喜欢独处...但我一遇到你，一切都变了。","xxxx",,,,
"Milo_date_EastBeach_Walk_4","不知为何，你身上的某种特质点燃了我心中的感觉。_我很高兴你能约我出来，因为我自己也考虑了很久..._只是一直没想好怎么约你出去。","xxxx",,,,
"Milo_date_EastBeach_2A_Option","我很开心你能有这样的感觉，也很高兴我们就在这里。(Romance)","xxxx",,,,
"Milo_date_EastBeach_2B_Option","我完全懂那种挣扎。约你出来可不简单！(Friend)","xxxx",,,,
"Milo_date_EastBeach_2A_Response","耶！我也很开心，(playername)。能与你共享这些时刻...这让我永远难忘。","xxxx",,,,
"Milo_date_EastBeach_2B_Response","你很勇敢，(playername)。也许我在这方面还得多加努力...走出自己的小圈子。","xxxx",,,,
"Milo_date_EastBeach_Walk_5","我不知道这一切会如何发展。我此前从未和人约会过。很多人厌恶我的坦诚与怪诞。_这是他们的损失，但也同样是我习惯独处的原因。","xxxx",,,,
"Milo_date_EastBeach_Walk_6","我没办法跟你说明，和你在一起让我感觉多么舒畅，倒不是真正意义上的某种激情。_我会珍惜和你在一起的时光。就算这段感情也许不会结果，也许不能长久，至少此刻的回忆会永远陪伴我。","xxxx",,,,
"Milo_date_EastBeach_Walk_End","好了，我受不了这里的沙子了。我们现在要走吗？我真的很喜欢这个地方，但是沙子对我来说有点太多了。","xxxx",,,,
"Milo_date_EastBeach_End","感谢我们共度的时光。_我得走了，但并不是因为我玩得不开心，而是因为我家里还有项目要完成，不然就太迟了。晚安。","xxxx",,,,
,,,,,,
"Milo_date_TownSquare_Intro","啊，没错，汤斯维尔的古雅之城...或者该叫它白荆港，毕竟这才是它的一贯称谓？_不过...我确实喜欢在镇上走走，无论什么场合。","xxxx",,,,
"Milo_date_TownSquare_1","我得知道，你担没担心过我会是个负担？","xxxx",,,,
"Milo_date_TownSquare_1A_Option","怎么会是负担？我还怕我是负担呢！(Friend)","xxxx",,,,
"Milo_date_TownSquare_1B_Option","做你自己就好，我感兴趣的是你的一切。(Romance)","xxxx",,,,
"Milo_date_TownSquare_1A_Response","你那么说倒也没错。哈哈！没有人生来就是负担，除非被人说成是。_我阿姨就这么说过，这就是我不再跟他们讲话的原因。","xxxx",,,,
"Milo_date_TownSquare_1B_Response","只是，我这一生总能有人在别的房间里说我是个负担。_我不在房间里时，他们就谈论我，尽管我其实就在隔壁。_我听了太多次这样的话，甚至以为可能真的是这样。我很高兴事实并非如此。","xxxx",,,,
"Milo_date_TownSquare_Walk_1","我确信你肯定为让红杉馆取得成功倍感压力。_我也很懂这种压力，倒不是来自于运营餐厅的风险，仅仅是活着就让人感到压力了。","xxxx",,,,
"Milo_date_TownSquare_Walk_2","我父母支持我和我的决定，但我感觉我还要向世上的其他人证明自己。_像那些完全的陌生人证明，我和你们没什么不同。能多融入社会一点，我真的很开心。","xxxx",,,,
"Milo_date_TownSquare_Walk_3","此刻没有那种努力合群的紧张感。_当我在你身边，那种感觉不会试图把我手中的幸福夺走。我感觉又做回了我自己。","xxxx",,,,
"Milo_date_TownSquare_Walk_4","话虽如此，我真得指出碧的招牌做得很糟糕。那个字体，那种颜色，每次我看到那块招牌，上面的一切设计都让我痛心。","xxxx",,,,
"Milo_date_TownSquare_Walk_5","我的眼睛痛得要命，我们能先停下来吗？","xxxx",,,,
"Milo_date_TownSquare_End","抛开我的批判心不谈，我真的很喜欢我们。在你身边我能做回自己，不用担心被评判。感谢你与我一起共度时光。","xxxx",,,,
,,,,,,
"Milo_date_Bathhouse_Intro","我真的很爱这个地方的建筑。我喜欢里面的机械构造。茶馆很漂亮。我讨厌水汽。","xxxx",,,,
"Milo_date_Bathhouse_1","噢，又来了。水汽。它真是无处不在。你怎么应付这个的？","xxxx",,,,
"Milo_date_Bathhouse_1A_Option","我觉得它很清新啊！(Friend)","xxxx",,,,
"Milo_date_Bathhouse_1B_Option","我喜欢它渗进毛孔的感触。(Friend)","xxxx",,,,
"Milo_date_Bathhouse_1A_Response","新鲜空气很清新。冷空气也很清新。_但这是...这是悬浮在空气里的汤水，还有泡过茶包的水蒸气里的所有分子！","xxxx",,,,
"Milo_date_Bathhouse_1B_Response","你知道还有什么会渗进毛孔吗？所有东西。所有东西都会渗进毛孔。所以它才叫毛孔！","xxxx",,,,
